response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0074,0.0000,0.0000,0.0000,0.0072,0.0001,500,0.8587
0.0076,0.0000,0.0000,0.0000,0.0074,0.0001,500,0.8661
0.0083,0.0000,0.0000,0.0001,0.0082,0.0001,500,0.8736
0.0078,0.0000,0.0000,0.0000,0.0074,0.0002,500,0.8820
0.0081,0.0000,0.0000,0.0000,0.0078,0.0002,500,0.8897
0.0068,0.0000,0.0000,0.0000,0.0066,0.0001,500,0.8978
0.0084,0.0000,0.0000,0.0000,0.0083,0.0001,500,0.9046
0.0081,0.0000,0.0000,0.0000,0.0080,0.0001,500,0.9131
0.0087,0.0000,0.0000,0.0000,0.0085,0.0001,500,0.9212
0.0081,0.0000,0.0000,0.0000,0.0079,0.0001,500,0.9299
0.0070,0.0000,0.0000,0.0002,0.0066,0.0001,500,0.9380
0.0066,0.0000,0.0000,0.0000,0.0064,0.0001,500,0.9450
0.0081,0.0000,0.0000,0.0000,0.0078,0.0001,500,0.9517
0.0078,0.0000,0.0000,0.0000,0.0076,0.0001,500,0.9597
0.0087,0.0000,0.0000,0.0000,0.0085,0.0001,500,0.9675
0.0083,0.0000,0.0000,0.0000,0.0081,0.0001,500,0.9762
0.0089,0.0000,0.0000,0.0001,0.0087,0.0001,500,0.9845
0.0071,0.0000,0.0000,0.0000,0.0070,0.0001,500,0.9934
0.0075,0.0000,0.0000,0.0001,0.0073,0.0001,500,1.0006
0.0085,0.0000,0.0000,0.0001,0.0080,0.0005,500,1.0081
0.0086,0.0000,0.0000,0.0000,0.0083,0.0001,500,1.0167
0.0073,0.0000,0.0000,0.0000,0.0068,0.0004,500,1.0253
0.0085,0.0000,0.0000,0.0002,0.0081,0.0001,500,1.0326
0.0079,0.0000,0.0000,0.0001,0.0076,0.0001,500,1.0411
0.0087,0.0000,0.0000,0.0000,0.0085,0.0001,500,1.0490
0.0096,0.0000,0.0000,0.0001,0.0092,0.0001,500,1.0577
0.0075,0.0000,0.0000,0.0000,0.0073,0.0001,500,1.0673
0.0080,0.0000,0.0000,0.0000,0.0077,0.0002,500,1.0747
0.0082,0.0000,0.0000,0.0000,0.0080,0.0001,500,1.0827
0.0070,0.0000,0.0000,0.0000,0.0068,0.0001,500,1.0909
0.0079,0.0000,0.0000,0.0000,0.0077,0.0001,500,1.0979
0.0083,0.0000,0.0000,0.0000,0.0081,0.0001,500,1.1058
0.0089,0.0000,0.0000,0.0000,0.0087,0.0001,500,1.1141
0.0092,0.0000,0.0000,0.0000,0.0090,0.0001,500,1.1230
0.0091,0.0000,0.0000,0.0001,0.0088,0.0002,500,1.1322
0.0082,0.0000,0.0000,0.0001,0.0079,0.0001,500,1.1413
0.0080,0.0000,0.0000,0.0001,0.0078,0.0001,500,1.1495
0.0085,0.0000,0.0000,0.0000,0.0083,0.0001,500,1.1575
0.0079,0.0000,0.0000,0.0000,0.0077,0.0001,500,1.1661
0.0080,0.0000,0.0000,0.0001,0.0078,0.0001,500,1.1740
0.0083,0.0000,0.0000,0.0000,0.0081,0.0001,500,1.1820
0.0078,0.0000,0.0000,0.0000,0.0077,0.0001,500,1.1903
0.0111,0.0000,0.0000,0.0001,0.0109,0.0001,500,1.1981
0.0107,0.0000,0.0000,0.0000,0.0104,0.0001,500,1.2093
0.0120,0.0000,0.0000,0.0001,0.0117,0.0002,500,1.2200
0.0095,0.0000,0.0000,0.0001,0.0093,0.0001,500,1.2320
0.0075,0.0000,0.0000,0.0000,0.0073,0.0001,500,1.2415
0.0072,0.0000,0.0000,0.0000,0.0068,0.0001,500,1.2490
0.0065,0.0000,0.0000,0.0001,0.0063,0.0001,500,1.2563
0.0064,0.0000,0.0000,0.0000,0.0062,0.0001,500,1.2628
0.0064,0.0000,0.0000,0.0000,0.0062,0.0001,500,1.2692
0.0068,0.0000,0.0000,0.0000,0.0066,0.0001,500,1.2756
0.0079,0.0000,0.0000,0.0000,0.0078,0.0001,500,1.2824
0.0056,0.0000,0.0000,0.0000,0.0054,0.0001,500,1.2904
0.0066,0.0000,0.0000,0.0000,0.0064,0.0001,500,1.2960
0.0065,0.0000,0.0000,0.0000,0.0062,0.0001,500,1.3026
0.0065,0.0000,0.0000,0.0000,0.0063,0.0001,500,1.3091
0.0065,0.0000,0.0000,0.0000,0.0063,0.0001,500,1.3156
0.0069,0.0000,0.0000,0.0003,0.0064,0.0001,500,1.3221
0.0063,0.0000,0.0000,0.0000,0.0061,0.0001,500,1.3290
0.0073,0.0000,0.0000,0.0000,0.0070,0.0001,500,1.3353
0.0066,0.0000,0.0000,0.0000,0.0064,0.0001,500,1.3425
0.0059,0.0000,0.0000,0.0000,0.0056,0.0001,500,1.3491
0.0064,0.0000,0.0000,0.0000,0.0062,0.0001,500,1.3550
0.0064,0.0000,0.0000,0.0000,0.0062,0.0001,500,1.3614
0.0064,0.0000,0.0000,0.0002,0.0061,0.0000,500,1.3678
0.0048,0.0000,0.0000,0.0000,0.0048,0.0000,500,1.3742
0.0057,0.0000,0.0000,0.0000,0.0056,0.0000,500,1.3791
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,500,1.3848
0.0052,0.0000,0.0000,0.0000,0.0051,0.0001,500,1.3909
0.0052,0.0000,0.0000,0.0000,0.0051,0.0000,500,1.3961
0.0084,0.0000,0.0000,0.0000,0.0083,0.0001,500,1.4013
0.0093,0.0000,0.0000,0.0000,0.0092,0.0000,500,1.4097
0.0109,0.0000,0.0000,0.0000,0.0108,0.0001,500,1.4190
0.0102,0.0000,0.0000,0.0000,0.0100,0.0001,500,1.4299
0.0104,0.0000,0.0000,0.0000,0.0100,0.0003,500,1.4402
0.0100,0.0000,0.0000,0.0001,0.0097,0.0002,500,1.4505
0.0105,0.0000,0.0000,0.0003,0.0100,0.0002,500,1.4606
0.0099,0.0000,0.0000,0.0000,0.0094,0.0003,500,1.4711
0.0103,0.0000,0.0000,0.0000,0.0100,0.0002,500,1.4810
0.0115,0.0000,0.0000,0.0001,0.0112,0.0001,500,1.4913
0.0116,0.0000,0.0000,0.0000,0.0114,0.0001,500,1.5028
0.0112,0.0000,0.0000,0.0000,0.0110,0.0001,500,1.5144
0.0114,0.0000,0.0000,0.0000,0.0112,0.0001,500,1.5256
0.0106,0.0000,0.0000,0.0000,0.0104,0.0001,500,1.5369
0.0113,0.0000,0.0000,0.0000,0.0111,0.0001,500,1.5475
0.0109,0.0000,0.0000,0.0000,0.0106,0.0001,500,1.5588
0.0128,0.0000,0.0000,0.0001,0.0125,0.0001,500,1.5697
0.0109,0.0000,0.0000,0.0001,0.0107,0.0001,500,1.5825
0.0110,0.0000,0.0000,0.0000,0.0107,0.0001,500,1.5934
0.0100,0.0000,0.0000,0.0001,0.0096,0.0001,500,1.6044
0.0101,0.0000,0.0000,0.0000,0.0099,0.0001,500,1.6144
0.0104,0.0000,0.0000,0.0000,0.0103,0.0001,500,1.6245
0.0108,0.0000,0.0000,0.0000,0.0106,0.0001,500,1.6349
0.0115,0.0000,0.0000,0.0000,0.0109,0.0004,500,1.6457
0.0101,0.0000,0.0000,0.0001,0.0098,0.0001,500,1.6572
0.0094,0.0000,0.0000,0.0001,0.0092,0.0001,500,1.6672
0.0094,0.0000,0.0000,0.0000,0.0092,0.0001,500,1.6766
0.0097,0.0000,0.0000,0.0000,0.0095,0.0001,500,1.6860
0.0106,0.0000,0.0000,0.0000,0.0104,0.0001,500,1.6957
0.0087,0.0000,0.0000,0.0000,0.0084,0.0001,500,1.7064
0.0097,0.0000,0.0000,0.0000,0.0095,0.0001,500,1.7151
0.0088,0.0000,0.0000,0.0000,0.0086,0.0001,500,1.7248
0.0099,0.0000,0.0000,0.0000,0.0097,0.0001,500,1.7336
0.0094,0.0000,0.0000,0.0000,0.0092,0.0001,500,1.7434
0.0104,0.0000,0.0000,0.0000,0.0101,0.0001,500,1.7528
0.0101,0.0000,0.0000,0.0000,0.0099,0.0001,500,1.7631
0.0104,0.0000,0.0000,0.0001,0.0102,0.0001,500,1.7732
0.0087,0.0000,0.0000,0.0001,0.0084,0.0001,500,1.7837
0.0069,0.0000,0.0000,0.0000,0.0067,0.0001,500,1.7923
0.0067,0.0000,0.0000,0.0001,0.0062,0.0003,500,1.7992
0.0063,0.0000,0.0000,0.0000,0.0062,0.0001,500,1.8059
0.0068,0.0000,0.0000,0.0000,0.0066,0.0001,500,1.8122
0.0068,0.0000,0.0000,0.0000,0.0066,0.0001,500,1.8190
0.0084,0.0000,0.0000,0.0000,0.0082,0.0001,500,1.8258
0.0087,0.0000,0.0000,0.0000,0.0084,0.0002,500,1.8342
0.0083,0.0000,0.0000,0.0000,0.0081,0.0001,500,1.8429
0.0072,0.0000,0.0000,0.0000,0.0069,0.0002,500,1.8513
0.0082,0.0000,0.0000,0.0000,0.0081,0.0001,500,1.8585
0.0080,0.0000,0.0000,0.0001,0.0078,0.0001,500,1.8667
0.0078,0.0000,0.0000,0.0000,0.0076,0.0002,500,1.8747
0.0077,0.0000,0.0000,0.0000,0.0075,0.0001,500,1.8826
0.0077,0.0000,0.0000,0.0001,0.0074,0.0001,500,1.8903
0.0090,0.0000,0.0000,0.0000,0.0088,0.0001,500,1.8979
0.0073,0.0000,0.0000,0.0000,0.0071,0.0001,500,1.9070
0.0077,0.0000,0.0000,0.0000,0.0075,0.0001,500,1.9142
0.0079,0.0000,0.0000,0.0000,0.0077,0.0001,500,1.9220
0.0236,0.0000,0.0000,0.0000,0.0234,0.0001,500,1.9298
0.0074,0.0000,0.0000,0.0000,0.0072,0.0001,500,1.9535
0.0083,0.0000,0.0000,0.0001,0.0079,0.0001,500,1.9608
0.0081,0.0000,0.0000,0.0000,0.0079,0.0001,500,1.9691
0.0080,0.0000,0.0000,0.0001,0.0075,0.0002,500,1.9772
0.0078,0.0000,0.0000,0.0000,0.0076,0.0001,500,1.9852
0.0081,0.0000,0.0000,0.0003,0.0076,0.0001,500,1.9930
0.0080,0.0000,0.0000,0.0001,0.0068,0.0001,500,2.0011
0.0072,0.0000,0.0000,0.0000,0.0070,0.0001,500,2.0091
0.0071,0.0000,0.0000,0.0000,0.0069,0.0001,500,2.0164
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,500,2.0234
0.0112,0.0000,0.0000,0.0000,0.0111,0.0001,500,2.0323
0.0099,0.0000,0.0000,0.0000,0.0097,0.0001,500,2.0435
0.0093,0.0000,0.0000,0.0000,0.0091,0.0001,500,2.0534
0.0110,0.0000,0.0000,0.0000,0.0108,0.0001,500,2.0627
0.0099,0.0000,0.0000,0.0000,0.0097,0.0001,500,2.0737
0.0099,0.0000,0.0000,0.0000,0.0097,0.0001,500,2.0836
0.0102,0.0000,0.0000,0.0001,0.0100,0.0001,500,2.0935
0.0110,0.0000,0.0000,0.0000,0.0107,0.0002,500,2.1037
0.0103,0.0000,0.0000,0.0001,0.0100,0.0001,500,2.1147
0.0102,0.0000,0.0000,0.0000,0.0100,0.0001,500,2.1249
0.0104,0.0000,0.0000,0.0000,0.0102,0.0001,500,2.1351
0.0109,0.0000,0.0000,0.0000,0.0106,0.0001,500,2.1455
0.0100,0.0000,0.0000,0.0001,0.0097,0.0001,500,2.1564
0.0098,0.0000,0.0000,0.0001,0.0096,0.0001,500,2.1664
0.0107,0.0000,0.0000,0.0000,0.0105,0.0001,500,2.1762
0.0098,0.0000,0.0000,0.0000,0.0096,0.0001,500,2.1869
0.0104,0.0000,0.0000,0.0000,0.0101,0.0002,500,2.1967
0.0111,0.0000,0.0000,0.0000,0.0108,0.0002,500,2.2071
0.0109,0.0000,0.0000,0.0000,0.0107,0.0001,500,2.2182
0.0080,0.0000,0.0000,0.0000,0.0078,0.0001,500,2.2291
0.0063,0.0000,0.0000,0.0000,0.0062,0.0000,500,2.2371
0.0089,0.0000,0.0000,0.0000,0.0088,0.0000,500,2.2433
0.0070,0.0000,0.0000,0.0000,0.0069,0.0000,500,2.2522
0.0069,0.0000,0.0000,0.0000,0.0068,0.0001,500,2.2592
0.0071,0.0000,0.0000,0.0000,0.0069,0.0001,500,2.2661
0.0063,0.0000,0.0000,0.0000,0.0062,0.0000,500,2.2732
0.0072,0.0000,0.0000,0.0000,0.0071,0.0000,500,2.2794
0.0065,0.0000,0.0000,0.0000,0.0062,0.0003,500,2.2867
0.0070,0.0000,0.0000,0.0000,0.0068,0.0001,500,2.2931
0.0078,0.0000,0.0000,0.0001,0.0075,0.0002,500,2.3001
0.0083,0.0000,0.0000,0.0000,0.0081,0.0001,500,2.3080
0.0087,0.0000,0.0000,0.0000,0.0086,0.0001,500,2.3163
0.0072,0.0000,0.0000,0.0000,0.0070,0.0001,500,2.3251
0.0073,0.0000,0.0000,0.0000,0.0071,0.0001,500,2.3323
0.0080,0.0000,0.0000,0.0000,0.0078,0.0001,500,2.3396
0.0079,0.0000,0.0000,0.0000,0.0077,0.0001,500,2.3475
0.0067,0.0000,0.0000,0.0000,0.0066,0.0001,500,2.3555
0.0071,0.0000,0.0000,0.0000,0.0069,0.0001,500,2.3622
0.0084,0.0000,0.0000,0.0000,0.0082,0.0001,500,2.3693
0.0075,0.0000,0.0000,0.0000,0.0072,0.0001,500,2.3778
0.0101,0.0000,0.0000,0.0000,0.0099,0.0001,500,2.3852
0.0087,0.0000,0.0000,0.0001,0.0084,0.0001,500,2.3953
0.0080,0.0000,0.0000,0.0000,0.0077,0.0002,500,2.4041
0.0092,0.0000,0.0000,0.0001,0.0089,0.0002,500,2.4120
0.0078,0.0000,0.0000,0.0001,0.0075,0.0001,500,2.4212
0.0103,0.0000,0.0000,0.0000,0.0101,0.0001,500,2.4290
0.0122,0.0000,0.0000,0.0000,0.0119,0.0001,500,2.4393
0.0103,0.0000,0.0000,0.0001,0.0101,0.0001,500,2.4514
0.0120,0.0000,0.0000,0.0001,0.0118,0.0001,500,2.4618
0.0109,0.0000,0.0000,0.0000,0.0106,0.0001,500,2.4737
0.0105,0.0000,0.0000,0.0001,0.0102,0.0001,500,2.4846
0.0097,0.0000,0.0000,0.0000,0.0094,0.0002,500,2.4951
0.0117,0.0000,0.0000,0.0000,0.0114,0.0002,500,2.5049
0.0100,0.0000,0.0000,0.0000,0.0098,0.0001,500,2.5166
0.0114,0.0000,0.0000,0.0001,0.0111,0.0001,500,2.5266
0.0128,0.0000,0.0000,0.0000,0.0126,0.0001,500,2.5380
0.0147,0.0000,0.0000,0.0001,0.0144,0.0001,500,2.5508
0.0115,0.0000,0.0000,0.0000,0.0113,0.0001,500,2.5655
0.0100,0.0000,0.0000,0.0001,0.0097,0.0001,500,2.5770
0.0100,0.0000,0.0000,0.0000,0.0098,0.0002,500,2.5870
0.0105,0.0000,0.0000,0.0000,0.0103,0.0001,500,2.5970
0.0098,0.0000,0.0000,0.0000,0.0096,0.0001,500,2.6076
0.0117,0.0000,0.0000,0.0000,0.0114,0.0001,500,2.6173
0.0104,0.0000,0.0000,0.0000,0.0102,0.0001,500,2.6290
0.0102,0.0000,0.0000,0.0000,0.0100,0.0001,500,2.6394
0.0117,0.0000,0.0000,0.0001,0.0114,0.0001,500,2.6496
0.0128,0.0000,0.0000,0.0000,0.0125,0.0002,500,2.6613
0.0125,0.0000,0.0000,0.0001,0.0123,0.0001,500,2.6741
0.0108,0.0000,0.0000,0.0000,0.0106,0.0001,500,2.6866
0.0102,0.0000,0.0000,0.0000,0.0100,0.0001,500,2.6974
0.0113,0.0000,0.0000,0.0000,0.0110,0.0001,500,2.7076
0.0146,0.0000,0.0000,0.0000,0.0144,0.0001,500,2.7189
0.0083,0.0000,0.0000,0.0000,0.0080,0.0002,500,2.7335
0.0085,0.0000,0.0000,0.0000,0.0083,0.0001,500,2.7418
0.0064,0.0000,0.0000,0.0000,0.0063,0.0001,500,2.7503
0.0079,0.0000,0.0000,0.0001,0.0076,0.0001,500,2.7567
0.0084,0.0000,0.0000,0.0000,0.0079,0.0001,500,2.7646
0.0084,0.0000,0.0000,0.0000,0.0082,0.0001,500,2.7730
0.0116,0.0000,0.0000,0.0000,0.0114,0.0001,500,2.7814
0.0074,0.0000,0.0000,0.0001,0.0071,0.0002,500,2.7931
0.0089,0.0000,0.0000,0.0001,0.0085,0.0002,500,2.8004
0.0074,0.0000,0.0000,0.0000,0.0072,0.0001,500,2.8093
0.0090,0.0000,0.0000,0.0002,0.0087,0.0001,500,2.8167
0.0083,0.0000,0.0000,0.0000,0.0082,0.0001,500,2.8257
0.0077,0.0000,0.0000,0.0000,0.0075,0.0001,500,2.8340
0.0073,0.0000,0.0000,0.0000,0.0071,0.0001,500,2.8417
0.0080,0.0000,0.0000,0.0000,0.0078,0.0001,500,2.8490
0.0070,0.0000,0.0000,0.0001,0.0067,0.0001,500,2.8570
0.0074,0.0000,0.0000,0.0000,0.0072,0.0001,500,2.8640
0.0068,0.0000,0.0000,0.0000,0.0066,0.0001,500,2.8714
0.0072,0.0000,0.0000,0.0000,0.0070,0.0001,500,2.8782
0.0083,0.0000,0.0000,0.0000,0.0080,0.0002,500,2.8854
0.0077,0.0000,0.0000,0.0000,0.0075,0.0001,500,2.8936
0.0078,0.0000,0.0000,0.0001,0.0074,0.0003,500,2.9014
0.0083,0.0000,0.0000,0.0000,0.0081,0.0001,500,2.9092
0.0082,0.0000,0.0000,0.0000,0.0080,0.0001,500,2.9175
0.0077,0.0000,0.0000,0.0001,0.0075,0.0001,500,2.9257
0.0069,0.0000,0.0000,0.0000,0.0066,0.0001,500,2.9334
0.0075,0.0000,0.0000,0.0000,0.0073,0.0001,500,2.9403
0.0075,0.0000,0.0000,0.0000,0.0072,0.0001,500,2.9478
0.0078,0.0000,0.0000,0.0000,0.0075,0.0001,500,2.9553
0.0075,0.0000,0.0000,0.0000,0.0073,0.0001,500,2.9630
0.0085,0.0000,0.0000,0.0000,0.0083,0.0001,500,2.9706
0.0066,0.0000,0.0000,0.0000,0.0064,0.0001,500,2.9790
0.0074,0.0000,0.0000,0.0000,0.0072,0.0001,500,2.9856
0.0061,0.0000,0.0000,0.0000,0.0059,0.0001,500,2.9930
0.0065,0.0000,0.0000,0.0000,0.0064,0.0001,500,2.9991
0.0062,0.0000,0.0000,0.0000,0.0060,0.0001,500,3.0057
0.0070,0.0000,0.0000,0.0001,0.0068,0.0001,500,3.0119
0.0067,0.0000,0.0000,0.0000,0.0065,0.0001,500,3.0189
0.0079,0.0000,0.0000,0.0001,0.0076,0.0001,500,3.0256
0.0115,0.0000,0.0000,0.0001,0.0113,0.0001,500,3.0335
0.0108,0.0000,0.0000,0.0000,0.0106,0.0001,500,3.0450
0.0117,0.0000,0.0000,0.0001,0.0114,0.0001,500,3.0559
0.0100,0.0000,0.0000,0.0000,0.0098,0.0001,500,3.0675
0.0096,0.0000,0.0000,0.0000,0.0094,0.0001,500,3.0776
0.0111,0.0000,0.0000,0.0000,0.0109,0.0001,500,3.0872
0.0253,0.0000,0.0000,0.0000,0.0250,0.0002,500,3.0983
0.0101,0.0000,0.0000,0.0001,0.0098,0.0002,500,3.1236
0.0063,0.0000,0.0000,0.0000,0.0061,0.0001,500,3.1337
0.0065,0.0000,0.0000,0.0000,0.0063,0.0001,500,3.1400
0.0066,0.0000,0.0000,0.0000,0.0063,0.0002,500,3.1465
0.0051,0.0000,0.0000,0.0000,0.0049,0.0001,500,3.1532
0.0066,0.0000,0.0000,0.0000,0.0064,0.0001,500,3.1583
0.0062,0.0000,0.0000,0.0000,0.0060,0.0001,500,3.1649
0.0064,0.0000,0.0000,0.0000,0.0062,0.0001,500,3.1711
0.0068,0.0000,0.0000,0.0000,0.0066,0.0001,500,3.1775
0.0073,0.0000,0.0000,0.0001,0.0071,0.0001,500,3.1843
0.0061,0.0000,0.0000,0.0001,0.0059,0.0001,500,3.1916
0.0060,0.0000,0.0000,0.0000,0.0058,0.0001,500,3.1978
0.0058,0.0000,0.0000,0.0000,0.0056,0.0001,500,3.2038
0.0063,0.0000,0.0000,0.0000,0.0061,0.0001,500,3.2095
0.0059,0.0000,0.0000,0.0000,0.0058,0.0001,500,3.2158
0.0073,0.0000,0.0000,0.0000,0.0071,0.0001,500,3.2218
0.0059,0.0000,0.0000,0.0000,0.0057,0.0001,500,3.2291
0.0075,0.0000,0.0000,0.0000,0.0073,0.0001,500,3.2349
0.0074,0.0000,0.0000,0.0000,0.0072,0.0001,500,3.2424
0.0065,0.0000,0.0000,0.0000,0.0063,0.0001,500,3.2498
0.0069,0.0000,0.0000,0.0000,0.0067,0.0001,500,3.2563
0.0057,0.0000,0.0000,0.0001,0.0054,0.0002,500,3.2632
0.0052,0.0000,0.0000,0.0000,0.0050,0.0001,500,3.2689
0.0046,0.0000,0.0000,0.0000,0.0044,0.0001,500,3.2741
0.0048,0.0000,0.0000,0.0000,0.0046,0.0001,500,3.2787
0.0120,0.0000,0.0000,0.0001,0.0117,0.0002,500,3.2835
0.0083,0.0000,0.0000,0.0001,0.0080,0.0002,500,3.2955
0.0102,0.0000,0.0000,0.0001,0.0098,0.0001,500,3.3039
0.0105,0.0000,0.0000,0.0000,0.0102,0.0001,500,3.3141
0.0104,0.0000,0.0000,0.0003,0.0099,0.0001,500,3.3246
0.0106,0.0000,0.0000,0.0000,0.0103,0.0001,500,3.3350
0.0106,0.0000,0.0000,0.0000,0.0104,0.0001,500,3.3456
0.0111,0.0000,0.0000,0.0000,0.0109,0.0001,500,3.3562
0.0099,0.0000,0.0000,0.0000,0.0097,0.0002,500,3.3674
0.0108,0.0000,0.0000,0.0001,0.0105,0.0001,500,3.3773
0.0112,0.0000,0.0000,0.0000,0.0110,0.0001,500,3.3881
0.0100,0.0000,0.0000,0.0000,0.0099,0.0001,500,3.3992
0.0091,0.0000,0.0000,0.0000,0.0090,0.0001,500,3.4093
0.0100,0.0000,0.0000,0.0000,0.0098,0.0001,500,3.4184
0.0116,0.0000,0.0000,0.0000,0.0114,0.0001,500,3.4284
0.0103,0.0000,0.0000,0.0000,0.0102,0.0001,500,3.4400
0.0102,0.0000,0.0000,0.0000,0.0100,0.0001,500,3.4504
